name,length,count,frequency,rank,rank_bin
first,5,196.0,0.012480101878382681,385.0,"(100.0, 1000.0]"
column,6,194.0,0.012352753900031837,386.0,"(100.0, 1000.0]"
websocket,9,194.0,0.012352753900031837,387.0,"(100.0, 1000.0]"
PluginWrapper,13,194.0,0.012352753900031837,388.0,"(100.0, 1000.0]"
resultMap,9,194.0,0.012352753900031837,389.0,"(100.0, 1000.0]"
environment,11,193.0,0.012289079910856416,390.0,"(100.0, 1000.0]"
SubProtocol,11,193.0,0.012289079910856416,391.0,"(100.0, 1000.0]"
ms,2,193.0,0.012289079910856416,392.0,"(100.0, 1000.0]"
sendMessage,11,193.0,0.012289079910856416,393.0,"(100.0, 1000.0]"
mapper,6,193.0,0.012289079910856416,394.0,"(100.0, 1000.0]"
getType,7,192.0,0.012225405921680994,395.0,"(100.0, 1000.0]"
columnIndex,11,192.0,0.012225405921680994,396.0,"(100.0, 1000.0]"
session,7,192.0,0.012225405921680994,397.0,"(100.0, 1000.0]"
init,4,191.0,0.012161731932505571,398.0,"(100.0, 1000.0]"
warn,4,190.0,0.012098057943330149,399.0,"(100.0, 1000.0]"
enabled,7,190.0,0.012098057943330149,400.0,"(100.0, 1000.0]"
execution,9,190.0,0.012098057943330149,401.0,"(100.0, 1000.0]"
RunT,4,189.0,0.012034383954154728,402.0,"(100.0, 1000.0]"
delay,5,189.0,0.012034383954154728,403.0,"(100.0, 1000.0]"
collapserKey,12,189.0,0.012034383954154728,404.0,"(100.0, 1000.0]"
registry,8,189.0,0.012034383954154728,405.0,"(100.0, 1000.0]"
TypeAdapter,11,187.0,0.011907035975803884,406.0,"(100.0, 1000.0]"
Iterator,8,186.0,0.011843361986628463,407.0,"(100.0, 1000.0]"
Account,7,186.0,0.011843361986628463,408.0,"(100.0, 1000.0]"
computer,8,186.0,0.011843361986628463,409.0,"(100.0, 1000.0]"
getAsString,11,185.0,0.01177968799745304,410.0,"(100.0, 1000.0]"
param,5,185.0,0.01177968799745304,411.0,"(100.0, 1000.0]"
destination,11,185.0,0.01177968799745304,412.0,"(100.0, 1000.0]"
Serializable,12,184.0,0.011716014008277618,413.0,"(100.0, 1000.0]"
Field,5,184.0,0.011716014008277618,414.0,"(100.0, 1000.0]"
Pattern,7,183.0,0.011652340019102196,415.0,"(100.0, 1000.0]"
View,4,183.0,0.011652340019102196,416.0,"(100.0, 1000.0]"
lookup,6,183.0,0.011652340019102196,417.0,"(100.0, 1000.0]"
ps,2,182.0,0.011588666029926776,418.0,"(100.0, 1000.0]"
prop,4,181.0,0.011524992040751353,419.0,"(100.0, 1000.0]"
ordinal,7,180.0,0.011461318051575931,420.0,"(100.0, 1000.0]"
getBytes,8,180.0,0.011461318051575931,421.0,"(100.0, 1000.0]"
cs,2,180.0,0.011461318051575931,422.0,"(100.0, 1000.0]"
files,5,178.0,0.011333970073225088,423.0,"(100.0, 1000.0]"
debug,5,178.0,0.011333970073225088,424.0,"(100.0, 1000.0]"
getMethod,9,178.0,0.011333970073225088,425.0,"(100.0, 1000.0]"
asList,6,178.0,0.011333970073225088,426.0,"(100.0, 1000.0]"
auth,4,177.0,0.011270296084049666,427.0,"(100.0, 1000.0]"
HystrixProperty,15,177.0,0.011270296084049666,428.0,"(100.0, 1000.0]"
Consumer,8,177.0,0.011270296084049666,429.0,"(100.0, 1000.0]"
parse,5,177.0,0.011270296084049666,430.0,"(100.0, 1000.0]"
pool,4,176.0,0.011206622094874243,431.0,"(100.0, 1000.0]"
Queue,5,176.0,0.011206622094874243,432.0,"(100.0, 1000.0]"
TopLevelItem,12,175.0,0.011142948105698823,433.0,"(100.0, 1000.0]"
resolve,7,175.0,0.011142948105698823,434.0,"(100.0, 1000.0]"
trigger,7,175.0,0.011142948105698823,435.0,"(100.0, 1000.0]"
manager,7,174.0,0.0110792741165234,436.0,"(100.0, 1000.0]"
not,3,173.0,0.011015600127347978,437.0,"(100.0, 1000.0]"
Math,4,172.0,0.010951926138172556,438.0,"(100.0, 1000.0]"
I18nUtil,8,172.0,0.010951926138172556,439.0,"(100.0, 1000.0]"
Timer,5,172.0,0.010951926138172556,440.0,"(100.0, 1000.0]"
setter,6,171.0,0.010888252148997135,441.0,"(100.0, 1000.0]"
mocks,5,171.0,0.010888252148997135,442.0,"(100.0, 1000.0]"
HystrixCommandKey,17,171.0,0.010888252148997135,443.0,"(100.0, 1000.0]"
open,4,171.0,0.010888252148997135,444.0,"(100.0, 1000.0]"
noWaitAfter,11,171.0,0.010888252148997135,445.0,"(100.0, 1000.0]"
level,5,171.0,0.010888252148997135,446.0,"(100.0, 1000.0]"
parseFrom,9,170.0,0.010824578159821713,447.0,"(100.0, 1000.0]"
off,3,169.0,0.01076090417064629,448.0,"(100.0, 1000.0]"
getNumber,9,169.0,0.01076090417064629,449.0,"(100.0, 1000.0]"
ch,2,169.0,0.01076090417064629,450.0,"(100.0, 1000.0]"
UUID,4,168.0,0.01069723018147087,451.0,"(100.0, 1000.0]"
replace,7,168.0,0.01069723018147087,452.0,"(100.0, 1000.0]"
invocations,11,168.0,0.01069723018147087,453.0,"(100.0, 1000.0]"
guid,4,167.0,0.010633556192295448,454.0,"(100.0, 1000.0]"
header,6,167.0,0.010633556192295448,455.0,"(100.0, 1000.0]"
loader,6,167.0,0.010633556192295448,456.0,"(100.0, 1000.0]"
warning,7,166.0,0.010569882203120025,457.0,"(100.0, 1000.0]"
pref,4,165.0,0.010506208213944603,458.0,"(100.0, 1000.0]"
JsonElement,11,165.0,0.010506208213944603,459.0,"(100.0, 1000.0]"
charAt,6,164.0,0.010442534224769182,460.0,"(100.0, 1000.0]"
Response,8,163.0,0.01037886023559376,461.0,"(100.0, 1000.0]"
monitors,8,163.0,0.01037886023559376,462.0,"(100.0, 1000.0]"
ResultSet,9,163.0,0.01037886023559376,463.0,"(100.0, 1000.0]"
matches,7,163.0,0.01037886023559376,464.0,"(100.0, 1000.0]"
extensionRegistry,17,162.0,0.010315186246418338,465.0,"(100.0, 1000.0]"
script,6,162.0,0.010315186246418338,466.0,"(100.0, 1000.0]"
client,6,162.0,0.010315186246418338,467.0,"(100.0, 1000.0]"
getParent,9,162.0,0.010315186246418338,468.0,"(100.0, 1000.0]"
writer,6,161.0,0.010251512257242917,469.0,"(100.0, 1000.0]"
ok,2,161.0,0.010251512257242917,470.0,"(100.0, 1000.0]"
by,2,161.0,0.010251512257242917,471.0,"(100.0, 1000.0]"
sb,2,160.0,0.010187838268067495,472.0,"(100.0, 1000.0]"
addProperty,11,160.0,0.010187838268067495,473.0,"(100.0, 1000.0]"
storage,7,159.0,0.010124164278892072,474.0,"(100.0, 1000.0]"
no,2,159.0,0.010124164278892072,475.0,"(100.0, 1000.0]"
as,2,159.0,0.010124164278892072,476.0,"(100.0, 1000.0]"
Gauge,5,159.0,0.010124164278892072,477.0,"(100.0, 1000.0]"
EventType,9,158.0,0.01006049028971665,478.0,"(100.0, 1000.0]"
isAssignableFrom,16,158.0,0.01006049028971665,479.0,"(100.0, 1000.0]"
location,8,158.0,0.01006049028971665,480.0,"(100.0, 1000.0]"
getBoolean,10,157.0,0.00999681630054123,481.0,"(100.0, 1000.0]"
proxy,5,157.0,0.00999681630054123,482.0,"(100.0, 1000.0]"
site,4,156.0,0.009933142311365807,483.0,"(100.0, 1000.0]"
process,7,156.0,0.009933142311365807,484.0,"(100.0, 1000.0]"
EnvVars,7,155.0,0.009869468322190385,485.0,"(100.0, 1000.0]"
h,1,155.0,0.009869468322190385,486.0,"(100.0, 1000.0]"
Executor,8,155.0,0.009869468322190385,487.0,"(100.0, 1000.0]"
types,5,155.0,0.009869468322190385,488.0,"(100.0, 1000.0]"
callback,8,155.0,0.009869468322190385,489.0,"(100.0, 1000.0]"
FormException,13,153.0,0.009742120343839542,490.0,"(100.0, 1000.0]"
getUrl,6,153.0,0.009742120343839542,491.0,"(100.0, 1000.0]"
ClassLoader,11,153.0,0.009742120343839542,492.0,"(100.0, 1000.0]"
Void,4,152.0,0.00967844635466412,493.0,"(100.0, 1000.0]"
createMetricName,16,152.0,0.00967844635466412,494.0,"(100.0, 1000.0]"
eventType,9,152.0,0.00967844635466412,495.0,"(100.0, 1000.0]"
hash,4,151.0,0.009614772365488697,496.0,"(100.0, 1000.0]"
Composite,9,151.0,0.009614772365488697,497.0,"(100.0, 1000.0]"
Configuration,13,151.0,0.009614772365488697,498.0,"(100.0, 1000.0]"
ExtensionPoint,14,150.0,0.009551098376313277,499.0,"(100.0, 1000.0]"
stack,5,150.0,0.009551098376313277,500.0,"(100.0, 1000.0]"
initializer,11,150.0,0.009551098376313277,501.0,"(100.0, 1000.0]"
HystrixThreadPoolKey,20,150.0,0.009551098376313277,502.0,"(100.0, 1000.0]"
INSTANCE,8,149.0,0.009487424387137854,503.0,"(100.0, 1000.0]"
ACL,3,149.0,0.009487424387137854,504.0,"(100.0, 1000.0]"
HystrixCommandProperties,24,149.0,0.009487424387137854,505.0,"(100.0, 1000.0]"
columnName,10,149.0,0.009487424387137854,506.0,"(100.0, 1000.0]"
old,3,148.0,0.009423750397962432,507.0,"(100.0, 1000.0]"
right,5,148.0,0.009423750397962432,508.0,"(100.0, 1000.0]"
entrySet,8,148.0,0.009423750397962432,509.0,"(100.0, 1000.0]"
jobInfo,7,148.0,0.009423750397962432,510.0,"(100.0, 1000.0]"
bind,4,148.0,0.009423750397962432,511.0,"(100.0, 1000.0]"
query,5,147.0,0.009360076408787011,512.0,"(100.0, 1000.0]"
signature,9,146.0,0.009296402419611589,513.0,"(100.0, 1000.0]"
Iterable,8,146.0,0.009296402419611589,514.0,"(100.0, 1000.0]"
metaHolder,10,146.0,0.009296402419611589,515.0,"(100.0, 1000.0]"
jdbcType,8,146.0,0.009296402419611589,516.0,"(100.0, 1000.0]"
content,7,145.0,0.009232728430436167,517.0,"(100.0, 1000.0]"
HttpResponse,12,145.0,0.009232728430436167,518.0,"(100.0, 1000.0]"
hasNext,7,144.0,0.009169054441260744,519.0,"(100.0, 1000.0]"
workspace,9,144.0,0.009169054441260744,520.0,"(100.0, 1000.0]"
getSimpleName,13,144.0,0.009169054441260744,521.0,"(100.0, 1000.0]"
throwable,9,144.0,0.009169054441260744,522.0,"(100.0, 1000.0]"
Label,5,144.0,0.009169054441260744,523.0,"(100.0, 1000.0]"
counter,7,144.0,0.009169054441260744,524.0,"(100.0, 1000.0]"
wait,4,143.0,0.009105380452085324,525.0,"(100.0, 1000.0]"
apply,5,143.0,0.009105380452085324,526.0,"(100.0, 1000.0]"
left,4,143.0,0.009105380452085324,527.0,"(100.0, 1000.0]"
frame,5,143.0,0.009105380452085324,528.0,"(100.0, 1000.0]"
print,5,143.0,0.009105380452085324,529.0,"(100.0, 1000.0]"
test,4,143.0,0.009105380452085324,530.0,"(100.0, 1000.0]"
DescriptorImpl,14,141.0,0.008978032473734479,531.0,"(100.0, 1000.0]"
fallback,8,141.0,0.008978032473734479,532.0,"(100.0, 1000.0]"
empty,5,141.0,0.008978032473734479,533.0,"(100.0, 1000.0]"
LoggerFactory,13,140.0,0.008914358484559057,534.0,"(100.0, 1000.0]"
children,8,140.0,0.008914358484559057,535.0,"(100.0, 1000.0]"
ParameterizedType,17,140.0,0.008914358484559057,536.0,"(100.0, 1000.0]"
actions,7,140.0,0.008914358484559057,537.0,"(100.0, 1000.0]"
ConcurrentHashMap,17,140.0,0.008914358484559057,538.0,"(100.0, 1000.0]"
HttpResponses,13,140.0,0.008914358484559057,539.0,"(100.0, 1000.0]"
height,6,140.0,0.008914358484559057,540.0,"(100.0, 1000.0]"
UnsupportedOperationException,29,139.0,0.008850684495383636,541.0,"(100.0, 1000.0]"
Base64,6,139.0,0.008850684495383636,542.0,"(100.0, 1000.0]"
Locale,6,138.0,0.008787010506208214,543.0,"(100.0, 1000.0]"
snapshot,8,138.0,0.008787010506208214,544.0,"(100.0, 1000.0]"
wrapper,7,138.0,0.008787010506208214,545.0,"(100.0, 1000.0]"
cmd,3,138.0,0.008787010506208214,546.0,"(100.0, 1000.0]"
socket,6,137.0,0.008723336517032792,547.0,"(100.0, 1000.0]"
collection,10,137.0,0.008723336517032792,548.0,"(100.0, 1000.0]"
meter,5,137.0,0.008723336517032792,549.0,"(100.0, 1000.0]"
port,4,137.0,0.008723336517032792,550.0,"(100.0, 1000.0]"
setTimeout,10,135.0,0.008595988538681949,551.0,"(100.0, 1000.0]"
percentile,10,135.0,0.008595988538681949,552.0,"(100.0, 1000.0]"
container,9,135.0,0.008595988538681949,553.0,"(100.0, 1000.0]"
SEVERE,6,134.0,0.008532314549506526,554.0,"(100.0, 1000.0]"
mappedStatement,15,134.0,0.008532314549506526,555.0,"(100.0, 1000.0]"
getNullableResult,17,134.0,0.008532314549506526,556.0,"(100.0, 1000.0]"
PARSER,6,134.0,0.008532314549506526,557.0,"(100.0, 1000.0]"
directory,9,134.0,0.008532314549506526,558.0,"(100.0, 1000.0]"
nodes,5,134.0,0.008532314549506526,559.0,"(100.0, 1000.0]"
rawType,7,133.0,0.008468640560331104,560.0,"(100.0, 1000.0]"
Answer,6,133.0,0.008468640560331104,561.0,"(100.0, 1000.0]"
reset,5,133.0,0.008468640560331104,562.0,"(100.0, 1000.0]"
model,5,133.0,0.008468640560331104,563.0,"(100.0, 1000.0]"
ResponseType,12,132.0,0.008404966571155683,564.0,"(100.0, 1000.0]"
isPresent,9,132.0,0.008404966571155683,565.0,"(100.0, 1000.0]"
emptyList,9,132.0,0.008404966571155683,566.0,"(100.0, 1000.0]"
Functions,9,131.0,0.008341292581980261,567.0,"(100.0, 1000.0]"
composite,9,130.0,0.008277618592804839,568.0,"(100.0, 1000.0]"
ADMINISTER,10,130.0,0.008277618592804839,569.0,"(100.0, 1000.0]"
tokens,6,129.0,0.008213944603629418,570.0,"(100.0, 1000.0]"
split,5,129.0,0.008213944603629418,571.0,"(100.0, 1000.0]"
variables,9,129.0,0.008213944603629418,572.0,"(100.0, 1000.0]"
getDescription,14,129.0,0.008213944603629418,573.0,"(100.0, 1000.0]"
plugins,7,129.0,0.008213944603629418,574.0,"(100.0, 1000.0]"
errors,6,129.0,0.008213944603629418,575.0,"(100.0, 1000.0]"
success,7,128.0,0.008150270614453996,576.0,"(100.0, 1000.0]"
idx,3,128.0,0.008150270614453996,577.0,"(100.0, 1000.0]"
Properties,10,128.0,0.008150270614453996,578.0,"(100.0, 1000.0]"
VirtualFile,11,127.0,0.008086596625278573,579.0,"(100.0, 1000.0]"
containsKey,11,126.0,0.008022922636103151,580.0,"(100.0, 1000.0]"
IOUtils,7,125.0,0.00795924864692773,581.0,"(100.0, 1000.0]"
AssertionError,14,125.0,0.00795924864692773,582.0,"(100.0, 1000.0]"
springframework,15,125.0,0.00795924864692773,583.0,"(100.0, 1000.0]"
abstract,8,125.0,0.00795924864692773,584.0,"(100.0, 1000.0]"
and,3,125.0,0.00795924864692773,585.0,"(100.0, 1000.0]"
rowBounds,9,124.0,0.007895574657752308,586.0,"(100.0, 1000.0]"
classLoader,11,124.0,0.007895574657752308,587.0,"(100.0, 1000.0]"
remote,6,123.0,0.007831900668576886,588.0,"(100.0, 1000.0]"
InvocationTargetException,25,123.0,0.007831900668576886,589.0,"(100.0, 1000.0]"
Frame,5,123.0,0.007831900668576886,590.0,"(100.0, 1000.0]"
VersionNumber,13,123.0,0.007831900668576886,591.0,"(100.0, 1000.0]"
newName,7,123.0,0.007831900668576886,592.0,"(100.0, 1000.0]"
Error,5,123.0,0.007831900668576886,593.0,"(100.0, 1000.0]"
selectOption,12,122.0,0.007768226679401464,594.0,"(100.0, 1000.0]"
acegisecurity,13,122.0,0.007768226679401464,595.0,"(100.0, 1000.0]"
Files,5,121.0,0.007704552690226043,596.0,"(100.0, 1000.0]"
usage,5,121.0,0.007704552690226043,597.0,"(100.0, 1000.0]"
home,4,121.0,0.007704552690226043,598.0,"(100.0, 1000.0]"
required,8,120.0,0.007640878701050621,599.0,"(100.0, 1000.0]"
archive,7,120.0,0.007640878701050621,600.0,"(100.0, 1000.0]"
validate,8,120.0,0.007640878701050621,601.0,"(100.0, 1000.0]"
min,3,120.0,0.007640878701050621,602.0,"(100.0, 1000.0]"
parser,6,120.0,0.007640878701050621,603.0,"(100.0, 1000.0]"
resultMapping,13,120.0,0.007640878701050621,604.0,"(100.0, 1000.0]"
ignored,7,120.0,0.007640878701050621,605.0,"(100.0, 1000.0]"
match,5,120.0,0.007640878701050621,606.0,"(100.0, 1000.0]"
transaction,11,119.0,0.007577204711875199,607.0,"(100.0, 1000.0]"
VerificationMode,16,119.0,0.007577204711875199,608.0,"(100.0, 1000.0]"
indexOf,7,119.0,0.007577204711875199,609.0,"(100.0, 1000.0]"
builds,6,119.0,0.007577204711875199,610.0,"(100.0, 1000.0]"
typeHandler,11,118.0,0.007513530722699777,611.0,"(100.0, 1000.0]"
commandMetrics,14,118.0,0.007513530722699777,612.0,"(100.0, 1000.0]"
util,4,118.0,0.007513530722699777,613.0,"(100.0, 1000.0]"
Context,7,118.0,0.007513530722699777,614.0,"(100.0, 1000.0]"
browser,7,117.0,0.007449856733524355,615.0,"(100.0, 1000.0]"
constructorArgs,15,117.0,0.007449856733524355,616.0,"(100.0, 1000.0]"
objectFactory,13,116.0,0.007386182744348934,617.0,"(100.0, 1000.0]"
Launcher,8,116.0,0.007386182744348934,618.0,"(100.0, 1000.0]"
verify,6,116.0,0.007386182744348934,619.0,"(100.0, 1000.0]"
pattern,7,116.0,0.007386182744348934,620.0,"(100.0, 1000.0]"
jedis,5,116.0,0.007386182744348934,621.0,"(100.0, 1000.0]"
UpdateSite,10,116.0,0.007386182744348934,622.0,"(100.0, 1000.0]"
body,4,116.0,0.007386182744348934,623.0,"(100.0, 1000.0]"
attributes,10,115.0,0.0073225087551735115,624.0,"(100.0, 1000.0]"
existing,8,115.0,0.0073225087551735115,625.0,"(100.0, 1000.0]"
link,4,115.0,0.0073225087551735115,626.0,"(100.0, 1000.0]"
HttpServletResponse,19,115.0,0.0073225087551735115,627.0,"(100.0, 1000.0]"
boundSql,8,115.0,0.0073225087551735115,628.0,"(100.0, 1000.0]"
parameterObject,15,115.0,0.0073225087551735115,629.0,"(100.0, 1000.0]"
ClassNotFoundException,22,114.0,0.00725883476599809,630.0,"(100.0, 1000.0]"
getStringAttribute,18,114.0,0.00725883476599809,631.0,"(100.0, 1000.0]"
HystrixCollapserKey,19,114.0,0.00725883476599809,632.0,"(100.0, 1000.0]"
UTF_8,5,114.0,0.00725883476599809,633.0,"(100.0, 1000.0]"
or,2,114.0,0.00725883476599809,634.0,"(100.0, 1000.0]"
uri,3,114.0,0.00725883476599809,635.0,"(100.0, 1000.0]"
className,9,114.0,0.00725883476599809,636.0,"(100.0, 1000.0]"
service,7,114.0,0.00725883476599809,637.0,"(100.0, 1000.0]"
window,6,113.0,0.007195160776822668,638.0,"(100.0, 1000.0]"
StandardCharsets,16,113.0,0.007195160776822668,639.0,"(100.0, 1000.0]"
TypeHandler,11,113.0,0.007195160776822668,640.0,"(100.0, 1000.0]"
StringUtils,11,113.0,0.007195160776822668,641.0,"(100.0, 1000.0]"
columnPrefix,12,113.0,0.007195160776822668,642.0,"(100.0, 1000.0]"
Task,4,112.0,0.007131486787647246,643.0,"(100.0, 1000.0]"
onChanged,9,112.0,0.007131486787647246,644.0,"(100.0, 1000.0]"
peek,4,112.0,0.007131486787647246,645.0,"(100.0, 1000.0]"
gd,2,111.0,0.007067812798471824,646.0,"(100.0, 1000.0]"
y,1,111.0,0.007067812798471824,647.0,"(100.0, 1000.0]"
os,2,111.0,0.007067812798471824,648.0,"(100.0, 1000.0]"
scm,3,111.0,0.007067812798471824,649.0,"(100.0, 1000.0]"
HttpServletRequest,18,111.0,0.007067812798471824,650.0,"(100.0, 1000.0]"
setValue,8,110.0,0.0070041388092964025,651.0,"(100.0, 1000.0]"
Plugin,6,110.0,0.0070041388092964025,652.0,"(100.0, 1000.0]"
rsw,3,110.0,0.0070041388092964025,653.0,"(100.0, 1000.0]"
con,3,110.0,0.0070041388092964025,654.0,"(100.0, 1000.0]"
stmt,4,110.0,0.0070041388092964025,655.0,"(100.0, 1000.0]"
callable,8,110.0,0.0070041388092964025,656.0,"(100.0, 1000.0]"
Log,3,110.0,0.0070041388092964025,657.0,"(100.0, 1000.0]"
toArray,7,110.0,0.0070041388092964025,658.0,"(100.0, 1000.0]"
commandInstance,15,109.0,0.00694046482012098,659.0,"(100.0, 1000.0]"
encoded,7,109.0,0.00694046482012098,660.0,"(100.0, 1000.0]"
isEnabled,9,109.0,0.00694046482012098,661.0,"(100.0, 1000.0]"
MappedStatement,15,108.0,0.006876790830945559,662.0,"(100.0, 1000.0]"
collapser,9,108.0,0.006876790830945559,663.0,"(100.0, 1000.0]"
parameters,10,108.0,0.006876790830945559,664.0,"(100.0, 1000.0]"
XNode,5,108.0,0.006876790830945559,665.0,"(100.0, 1000.0]"
xml,3,107.0,0.006813116841770137,666.0,"(100.0, 1000.0]"
IllegalAccessException,22,107.0,0.006813116841770137,667.0,"(100.0, 1000.0]"
headers,7,107.0,0.006813116841770137,668.0,"(100.0, 1000.0]"
cacheKey,8,107.0,0.006813116841770137,669.0,"(100.0, 1000.0]"
failure,7,107.0,0.006813116841770137,670.0,"(100.0, 1000.0]"
use,3,107.0,0.006813116841770137,671.0,"(100.0, 1000.0]"
INFO,4,107.0,0.006813116841770137,672.0,"(100.0, 1000.0]"
displayName,11,106.0,0.006749442852594715,673.0,"(100.0, 1000.0]"
ItemGroup,9,106.0,0.006749442852594715,674.0,"(100.0, 1000.0]"
host,4,106.0,0.006749442852594715,675.0,"(100.0, 1000.0]"
Statement,9,106.0,0.006749442852594715,676.0,"(100.0, 1000.0]"
icon,4,106.0,0.006749442852594715,677.0,"(100.0, 1000.0]"
batch,5,105.0,0.0066857688634192934,678.0,"(100.0, 1000.0]"
stubbing,8,105.0,0.0066857688634192934,679.0,"(100.0, 1000.0]"
conn,4,105.0,0.0066857688634192934,680.0,"(100.0, 1000.0]"
table,5,105.0,0.0066857688634192934,681.0,"(100.0, 1000.0]"
ICON_MEDIUM_STYLE,17,105.0,0.0066857688634192934,682.0,"(100.0, 1000.0]"
Callable,8,104.0,0.006622094874243871,683.0,"(100.0, 1000.0]"
parseInt,8,104.0,0.006622094874243871,684.0,"(100.0, 1000.0]"
reportMatcher,13,104.0,0.006622094874243871,685.0,"(100.0, 1000.0]"
trial,5,104.0,0.006622094874243871,686.0,"(100.0, 1000.0]"
ws,2,104.0,0.006622094874243871,687.0,"(100.0, 1000.0]"
Future,6,104.0,0.006622094874243871,688.0,"(100.0, 1000.0]"
RequestArgumentType,19,104.0,0.006622094874243871,689.0,"(100.0, 1000.0]"
local,5,104.0,0.006622094874243871,690.0,"(100.0, 1000.0]"
argument,8,104.0,0.006622094874243871,691.0,"(100.0, 1000.0]"
mark,4,104.0,0.006622094874243871,692.0,"(100.0, 1000.0]"
Predicate,9,104.0,0.006622094874243871,693.0,"(100.0, 1000.0]"
toJsonTree,10,103.0,0.00655842088506845,694.0,"(100.0, 1000.0]"
props,5,103.0,0.00655842088506845,695.0,"(100.0, 1000.0]"
HystrixCommand,14,103.0,0.00655842088506845,696.0,"(100.0, 1000.0]"
record,6,103.0,0.00655842088506845,697.0,"(100.0, 1000.0]"
report,6,102.0,0.006494746895893027,698.0,"(100.0, 1000.0]"
constructorArgTypes,19,102.0,0.006494746895893027,699.0,"(100.0, 1000.0]"
VirtualChannel,14,102.0,0.006494746895893027,700.0,"(100.0, 1000.0]"
MockCreationSettings,20,102.0,0.006494746895893027,701.0,"(100.0, 1000.0]"
adapter,7,102.0,0.006494746895893027,702.0,"(100.0, 1000.0]"
meta,4,102.0,0.006494746895893027,703.0,"(100.0, 1000.0]"
setLayoutData,13,101.0,0.006431072906717606,704.0,"(100.0, 1000.0]"
Stapler,7,101.0,0.006431072906717606,705.0,"(100.0, 1000.0]"
mockingProgress,15,101.0,0.006431072906717606,706.0,"(100.0, 1000.0]"
InstallState,12,101.0,0.006431072906717606,707.0,"(100.0, 1000.0]"
ICON_SMALL_STYLE,16,101.0,0.006431072906717606,708.0,"(100.0, 1000.0]"
javaType,8,100.0,0.006367398917542184,709.0,"(100.0, 1000.0]"
toSpring,8,100.0,0.006367398917542184,710.0,"(100.0, 1000.0]"
getCause,8,100.0,0.006367398917542184,711.0,"(100.0, 1000.0]"
now,3,100.0,0.006367398917542184,712.0,"(100.0, 1000.0]"
part,4,100.0,0.006367398917542184,713.0,"(100.0, 1000.0]"
predicate,9,100.0,0.006367398917542184,714.0,"(100.0, 1000.0]"
GeneratedMessage,16,100.0,0.006367398917542184,715.0,"(100.0, 1000.0]"
methodName,10,100.0,0.006367398917542184,716.0,"(100.0, 1000.0]"
modifiers,9,100.0,0.006367398917542184,717.0,"(100.0, 1000.0]"
future,6,99.0,0.006303724928366762,718.0,"(100.0, 1000.0]"
server,6,99.0,0.006303724928366762,719.0,"(100.0, 1000.0]"
executors,9,99.0,0.006303724928366762,720.0,"(100.0, 1000.0]"
launch,6,99.0,0.006303724928366762,721.0,"(100.0, 1000.0]"
stdout,6,99.0,0.006303724928366762,722.0,"(100.0, 1000.0]"
toMillis,8,99.0,0.006303724928366762,723.0,"(100.0, 1000.0]"
getParameter,12,99.0,0.006303724928366762,724.0,"(100.0, 1000.0]"
web,3,98.0,0.006240050939191341,725.0,"(100.0, 1000.0]"
shortName,9,98.0,0.006240050939191341,726.0,"(100.0, 1000.0]"
jobId,5,98.0,0.006240050939191341,727.0,"(100.0, 1000.0]"
InvalidProtocolBufferException,30,98.0,0.006240050939191341,728.0,"(100.0, 1000.0]"
hasPermission,13,98.0,0.006240050939191341,729.0,"(100.0, 1000.0]"
JsonToken,9,98.0,0.006240050939191341,730.0,"(100.0, 1000.0]"
newBuilder,10,98.0,0.006240050939191341,731.0,"(100.0, 1000.0]"
HystrixCommandMetrics,21,97.0,0.006176376950015918,732.0,"(100.0, 1000.0]"
serialize,9,97.0,0.006176376950015918,733.0,"(100.0, 1000.0]"
commit,6,97.0,0.006176376950015918,734.0,"(100.0, 1000.0]"
duration,8,97.0,0.006176376950015918,735.0,"(100.0, 1000.0]"
ServerCertificate,17,97.0,0.006176376950015918,736.0,"(100.0, 1000.0]"
str,3,97.0,0.006176376950015918,737.0,"(100.0, 1000.0]"
getRootDir,10,97.0,0.006176376950015918,738.0,"(100.0, 1000.0]"
JsonWriter,10,97.0,0.006176376950015918,739.0,"(100.0, 1000.0]"
suffix,6,96.0,0.006112702960840497,740.0,"(100.0, 1000.0]"
